site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
GUAT 19MAR21 2019.2170 58563 2045 4  -90.5  -2174 -0.583155   1613669  0.207737  1519  0.859787  0.0000 0.000770 0.000661 0.002847 -0.039691  0.047973 -0.042963  14.5904043760  -90.5201824104  1519.85979
GUAT 19MAR22 2019.2197 58564 2045 5  -90.5  -2174 -0.582849   1613669  0.208902  1519  0.857073  0.0000 0.000784 0.000689 0.002948 -0.034904  0.036526 -0.074031  14.5904043865  -90.5201824077  1519.85707
GUAT 19MAR23 2019.2225 58565 2045 6  -90.5  -2174 -0.583257   1613669  0.208477  1519  0.856553  0.0000 0.000779 0.000674 0.002941 -0.039702  0.040897 -0.082621  14.5904043826  -90.5201824117  1519.85655
GUAT 19MAR24 2019.2252 58566 2046 0  -90.5  -2174 -0.583853   1613669  0.208693  1519  0.852766  0.0000 0.000792 0.000672 0.002976 -0.035982  0.044412 -0.084397  14.5904043846  -90.5201824173  1519.85277
GUAT 19MAR25 2019.2279 58567 2046 1  -90.5  -2174 -0.582983   1613669  0.208027  1519  0.853920  0.0000 0.000777 0.000673 0.002904 -0.045889  0.020352 -0.060573  14.5904043785  -90.5201824094  1519.85392
GUAT 19MAR26 2019.2307 58568 2046 2  -90.5  -2174 -0.583885   1613669  0.209502  1519  0.862336  0.0000 0.000778 0.000683 0.002956 -0.026327  0.024782 -0.075839  14.5904043918  -90.5201824180  1519.86234
GUAT 19MAR27 2019.2334 58569 2046 3  -90.5  -2174 -0.581531   1613669  0.206253  1519  0.849918  0.0000 0.000787 0.000675 0.002941 -0.030407  0.023178 -0.069704  14.5904043624  -90.5201823963  1519.84992
GUAT 19MAR28 2019.2361 58570 2046 4  -90.5  -2174 -0.585272   1613669  0.208925  1519  0.856754  0.0000 0.000788 0.000681 0.002968 -0.028056  0.022866 -0.069636  14.5904043865  -90.5201824312  1519.85675
GUAT 19MAR29 2019.2389 58571 2046 5  -90.5  -2174 -0.584035   1613669  0.211237  1519  0.858451  0.0000 0.000780 0.000674 0.002908 -0.034373  0.032325 -0.085747  14.5904044073  -90.5201824198  1519.85845
GUAT 19MAR30 2019.2416 58572 2046 6  -90.5  -2174 -0.584126   1613669  0.209556  1519  0.852613  0.0000 0.000788 0.000697 0.003098 -0.049067  0.063762 -0.096093  14.5904043921  -90.5201824209  1519.85261
GUAT 19MAR31 2019.2444 58573 2047 0  -90.5  -2174 -0.583838   1613669  0.211283  1519  0.864767  0.0000 0.000800 0.000700 0.002996 -0.033556  0.055691 -0.060876  14.5904044077  -90.5201824183  1519.86477
GUAT 19APR01 2019.2471 58574 2047 1  -90.5  -2174 -0.583629   1613669  0.209446  1519  0.858763  0.0000 0.000820 0.000707 0.003017 -0.030975  0.052942 -0.061907  14.5904043910  -90.5201824166  1519.85876
GUAT 19APR02 2019.2498 58575 2047 2  -90.5  -2174 -0.585029   1613669  0.211345  1519  0.854259  0.0000 0.000801 0.000684 0.002972 -0.042022  0.055699 -0.058052  14.5904044081  -90.5201824297  1519.85426
GUAT 19APR03 2019.2526 58576 2047 3  -90.5  -2174 -0.583104   1613669  0.210179  1519  0.852828  0.0000 0.000799 0.000707 0.003018 -0.035309  0.053944 -0.035679  14.5904043975  -90.5201824120  1519.85283
GUAT 19APR04 2019.2553 58577 2047 4  -90.5  -2174 -0.581570   1613669  0.210071  1519  0.856487  0.0000 0.000786 0.000690 0.002962 -0.019803  0.047928 -0.069079  14.5904043965  -90.5201823979  1519.85649
GUAT 19APR05 2019.2580 58578 2047 5  -90.5  -2174 -0.584404   1613669  0.212274  1519  0.863366  0.0000 0.000795 0.000689 0.003003 -0.021317  0.048973 -0.068417  14.5904044164  -90.5201824244  1519.86337
GUAT 19APR06 2019.2608 58579 2047 6  -90.5  -2174 -0.585584   1613669  0.210905  1519  0.866356  0.0000 0.000768 0.000655 0.002883 -0.039297  0.059594 -0.040954  14.5904044040  -90.5201824355  1519.86636
GUAT 19APR07 2019.2635 58580 2048 0  -90.5  -2174 -0.585210   1613669  0.210711  1519  0.855106  0.0000 0.000769 0.000651 0.002825 -0.033464  0.041457 -0.021686  14.5904044022  -90.5201824322  1519.85511
GUAT 19APR08 2019.2663 58581 2048 1  -90.5  -2174 -0.585033   1613669  0.209058  1519  0.848508  0.0000 0.000791 0.000679 0.002986 -0.002374  0.014276 -0.079229  14.5904043872  -90.5201824307  1519.84851
GUAT 19APR09 2019.2690 58582 2048 2  -90.5  -2174 -0.586764   1613669  0.209983  1519  0.860854  0.0000 0.000810 0.000676 0.003019 -0.022858  0.047099 -0.061280  14.5904043955  -90.5201824469  1519.86085
GUAT 19APR10 2019.2717 58583 2048 3  -90.5  -2174 -0.586985   1613669  0.210187  1519  0.862199  0.0000 0.000855 0.000720 0.003227 -0.010233  0.008725 -0.062099  14.5904043973  -90.5201824491  1519.86220
GUAT 19APR11 2019.2745 58584 2048 4  -90.5  -2174 -0.584695   1613669  0.209265  1519  0.864533  0.0000 0.000778 0.000676 0.002872 -0.031115  0.063560 -0.019791  14.5904043890  -90.5201824281  1519.86453
GUAT 19APR12 2019.2772 58585 2048 5  -90.5  -2174 -0.580538   1613669  0.210672  1519  0.863968  0.0000 0.000804 0.000679 0.002998 -0.006274  0.044851 -0.005896  14.5904044016  -90.5201823896  1519.86397
GUAT 19APR13 2019.2799 58586 2048 6  -90.5  -2174 -0.582495   1613669  0.208788  1519  0.862377  0.0000 0.000792 0.000681 0.002988 -0.015795  0.036348 -0.044701  14.5904043846  -90.5201824080  1519.86238
GUAT 19APR14 2019.2827 58587 2049 0  -90.5  -2174 -0.583984   1613669  0.211663  1519  0.861698  0.0000 0.000754 0.000645 0.002828 -0.044047  0.032336 -0.065657  14.5904044105  -90.5201824219  1519.86170
GUAT 19APR15 2019.2854 58588 2049 1  -90.5  -2174 -0.586442   1613669  0.210499  1519  0.851104  0.0000 0.000755 0.000638 0.002788 -0.045518  0.054408 -0.046158  14.5904043999  -90.5201824449  1519.85110
GUAT 19APR16 2019.2882 58589 2049 2  -90.5  -2174 -0.586452   1613669  0.210916  1519  0.854968  0.0000 0.000761 0.000640 0.002787 -0.049040  0.048041 -0.044165  14.5904044037  -90.5201824452  1519.85497
GUAT 19APR17 2019.2909 58590 2049 3  -90.5  -2174 -0.583732   1613669  0.211293  1519  0.861528  0.0000 0.000748 0.000648 0.002823 -0.031896  0.049609 -0.054510  14.5904044070  -90.5201824201  1519.86153
GUAT 19APR18 2019.2936 58591 2049 4  -90.5  -2174 -0.585144   1613669  0.209348  1519  0.858002  0.0000 0.000749 0.000634 0.002753 -0.045677  0.048130 -0.044326  14.5904043894  -90.5201824333  1519.85800
GUAT 19APR19 2019.2964 58592 2049 5  -90.5  -2174 -0.581637   1613669  0.211110  1519  0.857263  0.0000 0.000783 0.000657 0.002911 -0.041737  0.008318 -0.038755  14.5904044053  -90.5201824010  1519.85726
GUAT 19APR20 2019.2991 58593 2049 6  -90.5  -2174 -0.582798   1613669  0.211627  1519  0.861322  0.0000 0.000740 0.000634 0.002747 -0.046246  0.055198 -0.064834  14.5904044099  -90.5201824119  1519.86132
GUAT 19APR21 2019.3018 58594 2050 0  -90.5  -2174 -0.583860   1613669  0.207836  1519  0.864258  0.0000 0.000743 0.000640 0.002816 -0.046472  0.051836 -0.036023  14.5904043756  -90.5201824219  1519.86426
GUAT 19APR22 2019.3046 58595 2050 1  -90.5  -2174 -0.585364   1613669  0.209030  1519  0.858526  0.0000 0.000759 0.000653 0.002852 -0.046995  0.052941 -0.044428  14.5904043864  -90.5201824360  1519.85853
GUAT 19APR23 2019.3073 58596 2050 2  -90.5  -2174 -0.583908   1613669  0.211568  1519  0.862881  0.0000 0.000756 0.000651 0.002874 -0.048131  0.058476 -0.043163  14.5904044093  -90.5201824227  1519.86288
GUAT 19APR24 2019.3101 58597 2050 3  -90.5  -2174 -0.584338   1613669  0.209356  1519  0.860146  0.0000 0.000776 0.000661 0.002927 -0.046883 -0.009892 -0.051432  14.5904043892  -90.5201824268  1519.86015
GUAT 19APR25 2019.3128 58598 2050 4  -90.5  -2174 -0.580823   1613669  0.210587  1519  0.855592  0.0000 0.000758 0.000642 0.002829 -0.038317  0.013364 -0.042032  14.5904044003  -90.5201823944  1519.85559
GUAT 19APR26 2019.3155 58599 2050 5  -90.5  -2174 -0.582572   1613669  0.210544  1519  0.857300  0.0000 0.000740 0.000639 0.002762 -0.039452  0.073967 -0.046050  14.5904043999  -90.5201824108  1519.85730
GUAT 19APR27 2019.3183 58600 2050 6  -90.5  -2174 -0.581299   1613669  0.209151  1519  0.849284  0.0000 0.000764 0.000649 0.002853 -0.049021  0.012005 -0.048823  14.5904043872  -90.5201823991  1519.84928
GUAT 19APR28 2019.3210 58601 2051 0  -90.5  -2174 -0.582292   1613669  0.209606  1519  0.856857  0.0000 0.000762 0.000648 0.002819 -0.041550  0.044602 -0.031220  14.5904043913  -90.5201824085  1519.85686
GUAT 19APR29 2019.3238 58602 2051 1  -90.5  -2174 -0.580624   1613669  0.209305  1519  0.855541  0.0000 0.000753 0.000647 0.002804 -0.051014  0.015253 -0.032926  14.5904043885  -90.5201823932  1519.85554
GUAT 19APR30 2019.3265 58603 2051 2  -90.5  -2174 -0.581616   1613669  0.209499  1519  0.855004  0.0000 0.000768 0.000661 0.002864 -0.034587  0.027732 -0.034811  14.5904043902  -90.5201824025  1519.85500
GUAT 19MAY01 2019.3292 58604 2051 3  -90.5  -2174 -0.579219   1613669  0.210030  1519  0.857603  0.0000 0.000763 0.000656 0.002881 -0.049425  0.050736 -0.045442  14.5904043950  -90.5201823805  1519.85760
GUAT 19MAY02 2019.3320 58605 2051 4  -90.5  -2174 -0.583096   1613669  0.210761  1519  0.852001  0.0000 0.000770 0.000665 0.002894 -0.072666  0.050403 -0.055470  14.5904044016  -90.5201824166  1519.85200
GUAT 19MAY03 2019.3347 58606 2051 5  -90.5  -2174 -0.581400   1613669  0.208972  1519  0.858264  0.0000 0.000819 0.000688 0.003060 -0.095494  0.054140 -0.067813  14.5904043854  -90.5201824010  1519.85826
GUAT 19MAY04 2019.3374 58607 2051 6  -90.5  -2174 -0.580824   1613669  0.210364  1519  0.864011  0.0000 0.000751 0.000654 0.002827 -0.048984  0.045617 -0.043110  14.5904043979  -90.5201823958  1519.86401
GUAT 19MAY05 2019.3402 58608 2052 0  -90.5  -2174 -0.581100   1613669  0.210925  1519  0.864683  0.0000 0.000784 0.000666 0.002938 -0.039397  0.024466 -0.034114  14.5904044029  -90.5201823986  1519.86468
GUAT 19MAY06 2019.3429 58609 2052 1  -90.5  -2174 -0.581571   1613669  0.208590  1519  0.857330  0.0000 0.000758 0.000645 0.002795 -0.049221  0.015957 -0.036126  14.5904043818  -90.5201824031  1519.85733
GUAT 19MAY07 2019.3457 58610 2052 2  -90.5  -2174 -0.578180   1613669  0.209567  1519  0.857931  0.0000 0.000796 0.000677 0.002967 -0.049566  0.037865 -0.007743  14.5904043906  -90.5201823718  1519.85793
GUAT 19MAY08 2019.3484 58611 2052 3  -90.5  -2174 -0.581983   1613669  0.208924  1519  0.872725  0.0000 0.000796 0.000666 0.002932 -0.032374  0.066167 -0.047383  14.5904043847  -90.5201824072  1519.87272
GUAT 19MAY09 2019.3511 58612 2052 4  -90.5  -2174 -0.581757   1613669  0.208121  1519  0.861580  0.0000 0.000753 0.000643 0.002781 -0.044911  0.035266 -0.030209  14.5904043774  -90.5201824053  1519.86158
GUAT 19MAY10 2019.3539 58613 2052 5  -90.5  -2174 -0.580702   1613669  0.207353  1519  0.852631  0.0000 0.000769 0.000653 0.002881 -0.042552  0.072919 -0.052013  14.5904043704  -90.5201823957  1519.85263
GUAT 19MAY11 2019.3566 58614 2052 6  -90.5  -2174 -0.581203   1613669  0.210922  1519  0.845406  0.0000 0.000767 0.000659 0.002895 -0.031102  0.019465 -0.053701  14.5904044027  -90.5201824005  1519.84541
GUAT 19MAY12 2019.3593 58615 2053 0  -90.5  -2174 -0.581640   1613669  0.208993  1519  0.860919  0.0000 0.000765 0.000654 0.002859 -0.045074  0.036121 -0.030024  14.5904043852  -90.5201824047  1519.86092
GUAT 19MAY13 2019.3621 58616 2053 1  -90.5  -2174 -0.581571   1613669  0.209505  1519  0.865632  0.0000 0.000788 0.000663 0.003000 -0.048281  0.079348 -0.077024  14.5904043898  -90.5201824042  1519.86563
GUAT 19MAY14 2019.3648 58617 2053 2  -90.5  -2174 -0.580510   1613669  0.207648  1519  0.849516  0.0000 0.000773 0.000666 0.002953 -0.053145  0.067726 -0.056462  14.5904043729  -90.5201823945  1519.84952
GUAT 19MAY15 2019.3676 58618 2053 3  -90.5  -2174 -0.579722   1613669  0.211539  1519  0.858125  0.0000 0.000774 0.000678 0.002930 -0.063815  0.023838 -0.041274  14.5904044081  -90.5201823874  1519.85813
GUAT 19MAY16 2019.3703 58619 2053 4  -90.5  -2174 -0.578605   1613669  0.210548  1519  0.852870  0.0000 0.000795 0.000683 0.003074 -0.051442  0.020031 -0.067781  14.5904043991  -90.5201823772  1519.85287
GUAT 19MAY17 2019.3730 58620 2053 5  -90.5  -2174 -0.582049   1613669  0.207810  1519  0.857860  0.0000 0.000818 0.000699 0.003056 -0.040148  0.001677 -0.052255  14.5904043743  -90.5201824093  1519.85786
GUAT 19MAY18 2019.3758 58621 2053 6  -90.5  -2174 -0.582376   1613669  0.208628  1519  0.852928  0.0000 0.000792 0.000683 0.002898 -0.065262  0.011563 -0.028605  14.5904043816  -90.5201824125  1519.85293
GUAT 19MAY19 2019.3785 58622 2054 0  -90.5  -2174 -0.583948   1613669  0.208552  1519  0.860962  0.0000 0.000774 0.000666 0.002853 -0.050211  0.028487 -0.064783  14.5904043809  -90.5201824272  1519.86096
GUAT 19MAY20 2019.3812 58623 2054 1  -90.5  -2174 -0.581466   1613669  0.207506  1519  0.857456  0.0000 0.000798 0.000679 0.002974 -0.042432 -0.023451 -0.051685  14.5904043714  -90.5201824044  1519.85746
GUAT 19MAY21 2019.3840 58624 2054 2  -90.5  -2174 -0.580563   1613669  0.208820  1519  0.863551  0.0000 0.000795 0.000674 0.002939 -0.060294  0.016228 -0.055813  14.5904043832  -90.5201823961  1519.86355
GUAT 19MAY22 2019.3867 58625 2054 3  -90.5  -2174 -0.579734   1613669  0.210617  1519  0.857120  0.0000 0.000791 0.000684 0.002927 -0.051110  0.009467 -0.034090  14.5904043994  -90.5201823886  1519.85712
GUAT 19MAY23 2019.3895 58626 2054 4  -90.5  -2174 -0.581058   1613669  0.209753  1519  0.858591  0.0000 0.000806 0.000693 0.003083 -0.021278  0.006290 -0.065707  14.5904043916  -90.5201824011  1519.85859
GUAT 19MAY24 2019.3922 58627 2054 5  -90.5  -2174 -0.580070   1613669  0.210252  1519  0.853928  0.0000 0.000779 0.000672 0.002956 -0.035791  0.009533 -0.069290  14.5904043960  -90.5201823920  1519.85393
GUAT 19MAY25 2019.3949 58628 2054 6  -90.5  -2174 -0.581254   1613669  0.210553  1519  0.850826  0.0000 0.000775 0.000665 0.002901 -0.049865  0.043611 -0.054847  14.5904043987  -90.5201824032  1519.85083
GUAT 19MAY26 2019.3977 58629 2055 0  -90.5  -2174 -0.581830   1613669  0.208979  1519  0.852230  0.0000 0.000781 0.000669 0.002960 -0.048499 -0.000867 -0.065626  14.5904043844  -90.5201824087  1519.85223
GUAT 19MAY27 2019.4004 58630 2055 1  -90.5  -2174 -0.584909   1613669  0.210407  1519  0.849781  0.0000 0.000783 0.000664 0.002926 -0.050520  0.035575 -0.060336  14.5904043973  -90.5201824374  1519.84978
GUAT 19MAY28 2019.4031 58631 2055 2  -90.5  -2174 -0.583058   1613669  0.211951  1519  0.852919  0.0000 0.000771 0.000659 0.002891 -0.046197  0.015898 -0.078605  14.5904044112  -90.5201824204  1519.85292
GUAT 19MAY29 2019.4059 58632 2055 3  -90.5  -2174 -0.581092   1613669  0.209995  1519  0.855450  0.0000 0.000783 0.000662 0.002919 -0.051169 -0.000363 -0.053405  14.5904043935  -90.5201824023  1519.85545
GUAT 19MAY30 2019.4086 58633 2055 4  -90.5  -2174 -0.579467   1613669  0.211104  1519  0.853465  0.0000 0.000774 0.000658 0.002880 -0.047862  0.002420 -0.051535  14.5904044035  -90.5201823874  1519.85347
GUAT 19MAY31 2019.4114 58634 2055 5  -90.5  -2174 -0.578141   1613669  0.211848  1519  0.857938  0.0000 0.000768 0.000666 0.002907 -0.047783  0.024658 -0.051630  14.5904044102  -90.5201823753  1519.85794
GUAT 19JUN01 2019.4141 58635 2055 6  -90.5  -2174 -0.582586   1613669  0.210521  1519  0.857585  0.0000 0.000768 0.000668 0.002904 -0.048959  0.010628 -0.048247  14.5904043981  -90.5201824167  1519.85759
GUAT 19JUN02 2019.4168 58636 2056 0  -90.5  -2174 -0.582173   1613669  0.209324  1519  0.850143  0.0000 0.000778 0.000667 0.002913 -0.052490  0.011567 -0.033310  14.5904043873  -90.5201824130  1519.85014
GUAT 19JUN03 2019.4196 58637 2056 1  -90.5  -2174 -0.583326   1613669  0.208107  1519  0.850219  0.0000 0.000773 0.000668 0.002933 -0.035654 -0.009490 -0.060968  14.5904043762  -90.5201824239  1519.85022
GUAT 19JUN04 2019.4223 58638 2056 2  -90.5  -2174 -0.584636   1613669  0.210082  1519  0.847466  0.0000 0.000836 0.000690 0.003169 -0.013364  0.029790 -0.073056  14.5904043940  -90.5201824362  1519.84747
GUAT 19JUN05 2019.4251 58639 2056 3  -90.5  -2174 -0.580573   1613669  0.208486  1519  0.861114  0.0000 0.000803 0.000696 0.002965 -0.056123  0.055741 -0.023897  14.5904043796  -90.5201823986  1519.86111
GUAT 19JUN06 2019.4278 58640 2056 4  -90.5  -2174 -0.584312   1613669  0.211193  1519  0.859290  0.0000 0.000807 0.000721 0.003128 -0.073674 -0.014729 -0.059724  14.5904044040  -90.5201824335  1519.85929
GUAT 19JUN07 2019.4305 58641 2056 5  -90.5  -2174 -0.586850   1613669  0.210959  1519  0.849383  0.0000 0.000849 0.000720 0.003123 -0.052253 -0.006289 -0.029088  14.5904044018  -90.5201824572  1519.84938
GUAT 19JUN08 2019.4333 58642 2056 6  -90.5  -2174 -0.584917   1613669  0.211831  1519  0.853778  0.0000 0.000850 0.000717 0.003153 -0.030566 -0.000666 -0.046342  14.5904044097  -90.5201824394  1519.85378
GUAT 19JUN09 2019.4360 58643 2057 0  -90.5  -2174 -0.582028   1613669  0.207697  1519  0.850778  0.0000 0.000857 0.000734 0.003179 -0.031541  0.006790 -0.058313  14.5904043723  -90.5201824128  1519.85078
GUAT 19JUN10 2019.4387 58644 2057 1  -90.5  -2174 -0.584848   1613669  0.211199  1519  0.856316  0.0000 0.000925 0.000777 0.003410 -0.031690 -0.016432 -0.062776  14.5904044039  -90.5201824391  1519.85632
GUAT 19JUN11 2019.4415 58645 2057 2  -90.5  -2174 -0.584309   1613669  0.209186  1519  0.858730  0.0000 0.000961 0.000805 0.003588 -0.026625 -0.045023 -0.080707  14.5904043856  -90.5201824343  1519.85873
GUAT 19JUN12 2019.4442 58646 2057 3  -90.5  -2174 -0.582354   1613669  0.210920  1519  0.846243  0.0000 0.000970 0.000810 0.003490 -0.017837  0.012125 -0.025357  14.5904044013  -90.5201824163  1519.84624
GUAT 19JUN13 2019.4470 58647 2057 4  -90.5  -2174 -0.583403   1613669  0.209432  1519  0.860614  0.0000 0.001003 0.000847 0.003635 -0.009462  0.008051 -0.063548  14.5904043878  -90.5201824262  1519.86061
GUAT 19JUN14 2019.4497 58648 2057 5  -90.5  -2174 -0.580956   1613669  0.209680  1519  0.851543  0.0000 0.000834 0.000703 0.003012 -0.050539 -0.021994 -0.040724  14.5904043900  -90.5201824036  1519.85154
GUAT 19JUN15 2019.4524 58649 2057 6  -90.5  -2174 -0.582361   1613669  0.209470  1519  0.848612  0.0000 0.000885 0.000739 0.003189 -0.027592 -0.011410 -0.033140  14.5904043880  -90.5201824168  1519.84861
GUAT 19JUN16 2019.4552 58650 2058 0  -90.5  -2174 -0.584341   1613669  0.209736  1519  0.837872  0.0000 0.001468 0.001320 0.005544 -0.102181 -0.052174 -0.044949  14.5904043904  -90.5201824354  1519.83787
GUAT 19JUN17 2019.4579 58651 2058 1  -90.5  -2174 -0.580602   1613669  0.202073  1519  0.836939  0.0000 0.001564 0.001419 0.006187 -0.031083 -0.106398 -0.019708  14.5904043211  -90.5201824008  1519.83694
GUAT 19JUN19 2019.4634 58653 2058 3  -90.5  -2174 -0.580033   1613669  0.207506  1519  0.859141  0.0000 0.001757 0.001600 0.006099 -0.091774 -0.107136 -0.007978  14.5904043701  -90.5201823959  1519.85914
GUAT 19JUN20 2019.4661 58654 2058 4  -90.5  -2174 -0.581674   1613669  0.208081  1519  0.851539  0.0000 0.000843 0.000695 0.003139 -0.045461 -0.042705  0.003478  14.5904043753  -90.5201824113  1519.85154
GUAT 19JUN21 2019.4689 58655 2058 5  -90.5  -2174 -0.582119   1613669  0.210847  1519  0.849322  0.0000 0.000804 0.000700 0.003084 -0.034381  0.011766 -0.007308  14.5904044002  -90.5201824156  1519.84932
GUAT 19JUN22 2019.4716 58656 2058 6  -90.5  -2174 -0.582740   1613669  0.213195  1519  0.856720  0.0000 0.000775 0.000661 0.002879 -0.055758 -0.008925 -0.032138  14.5904044214  -90.5201824215  1519.85672
GUAT 19JUN23 2019.4743 58657 2059 0  -90.5  -2174 -0.582637   1613669  0.209137  1519  0.858848  0.0000 0.000791 0.000673 0.002898 -0.046447  0.049972 -0.023804  14.5904043847  -90.5201824207  1519.85885
GUAT 19JUN24 2019.4771 58658 2059 1  -90.5  -2174 -0.582645   1613669  0.210567  1519  0.856972  0.0000 0.001066 0.000852 0.003748 -0.009656  0.071496 -0.035171  14.5904043976  -90.5201824209  1519.85697
GUAT 19JUN25 2019.4798 58659 2059 2  -90.5  -2174 -0.584047   1613669  0.210466  1519  0.855130  0.0000 0.000779 0.000663 0.002896 -0.061734  0.008092 -0.032764  14.5904043966  -90.5201824341  1519.85513
GUAT 19JUN26 2019.4825 58660 2059 3  -90.5  -2174 -0.581344   1613669  0.210706  1519  0.840382  0.0000 0.000801 0.000687 0.003029 -0.024681  0.021458 -0.007833  14.5904043987  -90.5201824092  1519.84038
GUAT 19JUN27 2019.4853 58661 2059 4  -90.5  -2174 -0.582620   1613669  0.207729  1519  0.843197  0.0000 0.000788 0.000673 0.002949 -0.047942  0.042416 -0.024022  14.5904043718  -90.5201824212  1519.84320
GUAT 19JUN28 2019.4880 58662 2059 5  -90.5  -2174 -0.585363   1613669  0.210258  1519  0.847286  0.0000 0.000783 0.000663 0.002961 -0.038065  0.021226 -0.050453  14.5904043946  -90.5201824468  1519.84729
GUAT 19JUN29 2019.4908 58663 2059 6  -90.5  -2174 -0.581163   1613669  0.210397  1519  0.842842  0.0000 0.000741 0.000642 0.002757 -0.045716  0.025551 -0.041408  14.5904043958  -90.5201824080  1519.84284
GUAT 19JUN30 2019.4935 58664 2060 0  -90.5  -2174 -0.582267   1613669  0.211048  1519  0.846840  0.0000 0.000750 0.000641 0.002809 -0.044842  0.005328 -0.056770  14.5904044017  -90.5201824184  1519.84684
